season,Name,player_id,team,POS,G,GPitched,IP_corrected,HR,K,BB,HBP,ER,FIP,ERA,FB,FB_PO,FO,flyHits,popOuts,popHits,IP_nonzero,x_FIPFB,x_FIPFBPO
2024,José Mesa Jr.,621089,VER,P,13,13,14.0,1,9,6,0,9,4.743958981072383,5.7857142857142865,11,19,7.0,4.0,8.0,0.0,14.0,4.57200130911471,5.479808037676156
2024,Teddy Stankiewicz,621103,TIJ,P,11,11,51.0,3,29,7,4,20,4.089897356422522,3.5294117647058822,39,56,33.0,6.0,17.0,0.0,51.0,4.061574916335377,4.671843342364069
2024,Teddy Stankiewicz,621103,,,11,11,51.0,3,29,7,4,20,4.089897356422522,3.5294117647058822,39,56,,,,,,4.061574916335377,4.671843342364069
2024,Walker Lockett,621141,TAB,P,3,3,14.0,1,20,6,1,8,3.3868161239295254,5.142857142857142,10,13,6.0,4.0,3.0,0.0,14.0,3.1460753831887844,3.597058711530603
2024,Walker Lockett,621141,,,3,3,14.0,1,20,6,1,8,3.3868161239295254,5.142857142857142,10,13,,,,,,3.1460753831887844,3.597058711530603
2024,Cal Becker,621144,DUR,P,2,2,7.0,0,4,10,0,5,6.958244695358097,6.428571428571429,11,11,9.0,2.0,0.0,0.0,7.0,8.47147220858561,8.885468415034646
2024,Cal Becker,621144,,,2,2,7.0,0,4,10,0,5,6.958244695358097,6.428571428571429,11,11,,,,,,8.47147220858561,8.885468415034646
2024,Ralph Garza Jr.,621248,TIJ,P,41,41,34.666666666666664,3,28,7,2,5,4.103849090962492,1.2980769230769231,15,24,13.0,2.0,9.0,0.0,34.666666666666664,3.395515757629159,3.827905694736077
2024,Ralph Garza Jr.,621248,,,41,41,34.666666666666664,3,28,7,2,5,4.103849090962492,1.2980769230769231,15,24,,,,,,3.395515757629159,3.827905694736077
2024,Matt Tenuta,621343,PUE,P,19,19,19.666666666666668,1,15,7,0,7,4.018777383009429,3.2033898305084745,13,18,8.0,5.0,5.0,0.0,19.666666666666668,3.9942952737815562,4.480242045625354
2024,Matt Tenuta,621343,,,19,19,19.666666666666668,1,15,7,0,7,4.018777383009429,3.2033898305084745,13,18,,,,,,3.9942952737815562,4.480242045625354
2024,Sam Clay,621348,YUC,P,11,11,10.333333333333334,0,13,4,0,4,2.4605488428235347,3.4838709677419355,2,3,2.0,0.0,1.0,0.0,10.333333333333334,2.6469287711389464,2.816604837954393
2024,Sam Clay,621348,2 Teams,,27,27,21.666666666666668,1,24,9,3,13,3.8615413986547997,5.3999999999999995,9,11,,,,,,3.6615413986548,3.884182908088762
2024,Sam Clay,621348,TAB,P,16,16,11.333333333333334,1,11,5,3,9,5.138916964265659,7.147058823529411,7,8,6.0,1.0,1.0,0.0,11.333333333333334,4.586629382566313,4.857562913211275
2024,Alfred Gutierrez,621591,PUE,P,47,47,44.0,2,53,21,3,21,3.633569370682772,4.295454545454546,32,42,19.0,13.0,9.0,1.0,44.0,3.742996980110381,4.2133292334615025
2024,Alfred Gutierrez,621591,,,47,47,44.0,2,53,21,3,21,3.633569370682772,4.295454545454546,32,42,,,,,,3.742996980110381,4.2133292334615025
2024,Anthony Castro,621593,CAM,P,14,14,12.333333333333334,2,20,7,5,12,5.599171336284737,8.756756756756756,16,20,5.0,11.0,4.0,0.0,12.333333333333334,4.740312477425879,5.479844462240882
2024,Anthony Castro,621593,,,14,14,12.333333333333334,2,20,7,5,12,5.599171336284737,8.756756756756756,16,20,,,,,,4.740312477425879,5.479844462240882
2024,Tyler Alexander,622066,SLT,P,7,7,31.0,7,15,8,2,26,6.750871423468696,7.548387096774194,29,37,16.0,13.0,8.0,0.0,31.0,4.716223872692113,5.279173310261148
2024,Tyler Alexander,622066,,,7,7,31.0,7,15,8,2,26,6.750871423468696,7.548387096774194,29,37,,,,,,4.716223872692113,5.279173310261148
2024,Jake Thompson,622097,LEO,P,3,3,15.333333333333334,2,9,6,1,6,5.706691900327041,3.5217391304347823,12,18,10.0,2.0,6.0,0.0,15.333333333333334,4.7646629148197945,5.450744402377902
2024,Jake Thompson,622097,DUR,P,5,5,25.0,1,16,11,1,9,4.4953875525009535,3.2399999999999998,21,28,16.0,5.0,7.0,0.0,25.0,4.784276441389842,5.348972458161331
