season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,G,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%,IP,IP_corrected,1B
2024,575.0,Dorados de Chihuahua,668155,Alberto Leyva,1,1.0,5.837837837837838,115,0.375,0.404,0.577,0.981,4.743243243243243,3.2837837837837838,1.4594594594594594,13.5,1.4444444444444444,25.0,12.0,9.0,1.0,1.0,1.0,0.0,11.0,9,1,4.0,19.0,2.0,0.0,1.0,197,49,93,12.0,63.3,16.66,3.574,7.8,11.3,0.035,0.692,0.221,13,6,4,33,9,0,20,8,CHI,260,72,110,61,RP,4,13,9,411,0.356,0,1,37,104,16,15,29,18.2,11.9,24.9,23.7,44.1,25.8,6.5,3.5,26.8,14.8,62.6,24.2,24.666666666666668,23
2024,575.0,Dorados de Chihuahua,677573,Heitor Tokar,1,0.0,14.657142857142858,70,0.467,0.471,0.627,1.0979999999999999,10.028571428571428,6.171428571428572,2.3142857142857145,18.514285714285716,1.625,1.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,4,0,1.0,19.0,2.0,0.0,1.0,107,23,48,3.0,59.9,22.03,3.671,11.4,18.6,0.043,0.615,0.22,10,2,2,10,7,0,10,7,CHI,154,34,70,47,RP,3,13,8,257,0.407,1,2,24,59,19,17,9,17.6,8.9,21.5,35.4,35.4,25.0,4.2,7.1,27.2,18.3,48.6,11.2,11.666666666666666,17
2024,575.0,Dorados de Chihuahua,680029,Oziel Flores,I,,0.0,3,0.0,0.333,0.0,0.333,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,4,0,2,1.0,45.5,11.0,3.667,33.3,0.0,0.0,,0.0,1,0,0,1,0,0,0,0,CHI,5,1,1,1,IF,0,0,1,11,0.0,0,0,0,2,0,0,1,0.0,0.0,0.0,50.0,50.0,0.0,0.0,-33.3,9.1,9.1,33.3,1.0,1.0,0
2024,575.0,Dorados de Chihuahua,681503,Pablo Garabitos,1,0.0,11.647058823529411,86,0.344,0.424,0.569,0.9929999999999999,3.7058823529411766,5.823529411764706,1.0588235294117647,12.705882352941176,0.6363636363636364,0.0,0.0,6.0,6.0,1.0,0.0,0.0,2.0,7,2,1.0,12.0,0.0,0.0,0.0,117,17,67,4.0,58.0,16.94,3.349,12.8,8.1,0.023,1.571,0.236,14,2,1,26,4,0,11,9,CHI,167,51,67,50,"SP, RP",2,7,11,288,0.333,1,1,24,72,22,22,7,11.1,5.9,14.5,26.9,52.2,17.9,3.0,-4.7,23.3,17.4,59.3,17.0,17.0,13
2024,575.0,Dorados de Chihuahua,689620,Orlando Rodriguez,1,,0.0,7,0.25,0.429,0.2,0.629,6.75,6.75,0.0,6.75,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,7,3,4,2.0,52.4,15.75,3.0,14.3,14.3,0.0,1.0,0.0,0,1,1,1,0,0,1,0,CHI,11,3,7,4,RP,0,1,1,21,0.2,1,0,1,5,0,0,2,,14.3,42.9,0.0,25.0,50.0,25.0,0.0,33.3,19.0,42.9,1.1,1.3333333333333333,1
2024,575.0,Dorados de Chihuahua,809614,Pablo Cortes,1,0.0,16.392857142857142,54,0.469,0.537,0.791,1.328,7.7142857142857135,8.678571428571429,3.8571428571428568,18.32142857142857,0.8888888888888888,8.0,2.0,5.0,3.0,0.0,1.0,0.0,2.0,3,0,1.0,10.0,1.0,1.0,0.0,80,20,36,7.0,56.5,23.14,4.0,16.7,14.8,0.074,1.125,0.349,5,1,0,11,4,0,5,10,CHI,122,27,62,42,RP,4,8,9,216,0.442,1,1,19,43,17,17,8,44.4,9.3,25.0,25.0,58.3,13.9,2.8,-1.9,28.7,19.4,50.0,9.1,9.333333333333334,12
2024,575.0,Dorados de Chihuahua,823949,Rogelio Quesada,1,0.0,10.028571428571428,67,0.531,0.522,0.569,1.091,6.942857142857143,5.4,0.0,20.057142857142857,1.2857142857142858,0.0,0.0,10.0,3.0,2.0,0.0,0.0,1.0,7,0,2.0,13.0,3.0,0.0,0.0,102,22,49,7.0,59.8,20.66,3.597,10.4,13.4,0.0,0.778,0.121,4,4,3,12,7,0,8,11,CHI,144,29,64,42,"SP, RP",0,9,7,241,0.448,2,0,26,58,13,13,6,0.0,9.1,21.6,22.4,46.9,22.4,8.2,3.0,26.6,17.4,43.3,11.2,11.666666666666666,19
2024,5567.0,El Aguila de Veracruz,465038,Alejandro Soto,1,0.333,5.159235668789809,223,0.318,0.341,0.442,0.783,7.222929936305732,2.4076433121019107,1.0318471337579618,9.286624203821656,3.0,2.0,2.0,13.0,5.0,1.0,1.0,0.0,1.0,9,3,8.0,34.0,0.0,1.0,2.0,403,83,160,23.0,65.7,16.61,3.897,6.3,18.8,0.027,0.333,0.168,37,20,10,39,12,0,23,19,VER,571,133,246,163,"SP, RP",6,42,14,869,0.274,7,2,54,197,30,26,15,12.2,9.6,20.6,30.6,36.2,20.6,12.5,12.6,28.3,18.8,59.6,52.1,52.333333333333336,36
2024,5567.0,El Aguila de Veracruz,469134,Esmil Rogers,1,0.462,5.34065934065934,390,0.29,0.326,0.419,0.745,5.43956043956044,2.868131868131868,0.989010989010989,9.296703296703297,1.896551724137931,0.0,0.0,10.0,5.0,4.0,2.0,6.0,0.0,20,2,10.0,63.0,5.0,0.0,0.0,657,111,303,60.0,63.6,15.65,3.651,7.4,14.1,0.026,0.527,0.153,52,23,23,111,23,0,36,35,VER,905,224,351,240,SP,10,55,29,1424,0.266,3,2,94,353,54,49,17,13.3,7.8,16.9,24.8,48.2,19.5,7.6,6.7,24.6,16.9,57.4,91.0,91.0,62
2024,5567.0,El Aguila de Veracruz,473240,Jose Pina,1,0.0,3.2513089005235605,258,0.267,0.31,0.362,0.6719999999999999,8.05759162303665,3.392670157068063,1.130890052356021,7.350785340314136,2.375,23.0,5.0,9.0,2.0,3.0,4.0,1.0,3.0,7,0,10.0,37.0,3.0,0.0,0.0,472,132,173,18.0,62.7,15.31,3.779,9.3,22.1,0.031,0.421,0.135,38,14,4,65,12,0,19,21,VER,611,154,266,134,"SP, RP",8,57,24,975,0.227,4,1,52,229,23,20,36,16.0,13.5,28.0,28.9,49.7,13.3,8.1,12.8,27.3,13.7,59.7,63.2,63.666666666666664,37
2024,5567.0,El Aguila de Veracruz,519263,A.J. Schugel,1,0.0,31.5,15,0.75,0.6,1.071,1.6709999999999998,18.0,0.0,9.0,36.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0,2.0,0.0,0.0,0.0,27,8,10,2.0,60.7,28.0,3.733,0.0,26.7,0.133,,0.5,1,1,0,0,3,0,2,3,VER,34,8,15,7,SP,2,4,0,56,0.571,1,0,8,14,7,7,1,50.0,14.3,29.6,40.0,30.0,20.0,10.0,26.7,26.8,12.5,53.3,2.0,2.0,5
2024,5567.0,El Aguila de Veracruz,542278,Fredy Quintero,1,0.5,11.898305084745761,98,0.373,0.388,0.551,0.9390000000000001,5.949152542372881,3.661016949152542,0.9152542372881355,13.728813559322033,1.625,0.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,9,2,1.0,13.0,2.0,1.0,0.0,172,27,77,12.0,61.4,18.31,3.673,8.2,13.3,0.02,0.615,0.213,9,8,4,26,7,0,13,10,VER,221,53,76,49,SP,2,13,8,360,0.337,0,1,30,89,26,22,6,12.5,7.5,15.7,20.8,46.8,22.1,10.4,5.1,21.1,13.6,54.1,19.2,19.666666666666668,17
2024,5567.0,El Aguila de Veracruz,547862,David Reyes,1,0.6,2.5609756097560976,478,0.222,0.236,0.356,0.592,6.219512195121951,1.024390243902439,1.170731707317073,6.951219512195122,6.071428571428571,0.0,0.0,3.0,2.0,4.0,0.0,14.0,0.0,17,1,7.0,48.0,0.0,0.0,0.0,891,177,376,65.0,67.4,14.12,3.634,2.9,17.8,0.033,0.165,0.147,91,38,25,127,29,0,39,27,VER,1171,290,448,271,SP,16,85,14,1737,0.209,3,2,95,455,35,34,18,13.3,10.2,19.9,31.9,41.0,17.0,10.1,14.9,25.8,15.6,60.7,123.0,123.0,61
2024,5567.0,El Aguila de Veracruz,584171,Hector Velázquez,1,1.0,2.6999999999999997,27,0.143,0.222,0.333,0.555,4.05,1.3499999999999999,1.3499999999999999,5.3999999999999995,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,0.0,0.0,0.0,50,13,22,14.0,64.1,15.45,3.815,3.7,11.1,0.037,0.333,0.167,5,1,0,12,2,0,2,0,VER,66,17,29,16,RP,1,3,1,103,0.167,1,1,4,24,2,2,5,14.3,12.6,26.0,31.8,54.5,9.1,4.5,7.4,28.2,15.5,63.0,6.2,6.666666666666667,2
2024,5567.0,El Aguila de Veracruz,642620,Olbis Parra,1,0.667,4.084033613445379,175,0.336,0.356,0.4,0.756,7.9411764705882355,3.4033613445378155,0.9075630252100841,9.756302521008404,2.3333333333333335,13.0,7.0,12.0,3.0,3.0,0.0,0.0,10.0,7,0,5.0,23.0,3.0,0.0,1.0,311,66,121,20.0,63.8,15.86,3.594,8.6,20.0,0.023,0.429,0.123,16,15,3,44,10,0,13,20,VER,401,104,154,88,RP,4,35,15,629,0.277,4,0,43,155,18,15,42,15.4,10.5,21.2,21.5,52.9,13.2,12.4,11.4,24.5,14.0,59.4,39.2,39.666666666666664,32
2024,5567.0,El Aguila de Veracruz,642759,Julian Fernández,1,0.5,1.8173076923076925,134,0.208,0.242,0.308,0.55,11.16346153846154,3.1153846153846154,1.2980769230769231,5.1923076923076925,3.5833333333333335,11.0,2.0,0.0,0.0,1.0,0.0,0.0,28.0,2,0,2.0,14.0,1.0,0.0,0.0,270,88,79,7.0,66.4,15.03,3.888,9.0,32.1,0.037,0.279,0.142,20,15,4,20,6,0,11,3,VER,346,80,163,75,RP,5,43,12,521,0.167,0,0,20,120,7,7,34,19.2,16.9,32.6,32.9,29.1,19.0,19.0,23.1,31.3,14.4,59.7,34.2,34.666666666666664,13
2024,5567.0,El Aguila de Veracruz,642856,Fabian Anguamea,1,,5.684210526315789,51,0.267,0.26,0.435,0.6950000000000001,10.657894736842106,1.4210526315789473,1.4210526315789473,7.105263157894737,7.5,14.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4,0,0.0,5.0,3.0,0.0,0.0,102,29,33,7.0,67.6,14.37,3.569,3.9,29.4,0.039,0.133,0.217,7,5,1,10,6,0,4,0,VER,123,31,50,21,RP,2,15,2,182,0.217,1,1,10,46,8,8,13,15.4,15.9,28.4,39.4,30.3,15.2,15.2,25.5,27.5,11.5,60.8,12.2,12.666666666666666,4
2024,5567.0,El Aguila de Veracruz,660546,Yennsy Díaz,1,0.0,15.88235294117647,36,0.48,0.528,0.733,1.2610000000000001,6.352941176470588,9.529411764705882,1.588235294117647,20.64705882352941,0.6666666666666666,1.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,4,1,0.0,5.0,0.0,0.0,0.0,65,16,26,2.0,54.8,27.35,4.306,16.7,11.1,0.028,1.5,0.3,4,2,1,6,7,0,6,0,VER,85,14,36,20,"SP, RP",1,4,6,155,0.433,0,0,13,30,10,8,6,9.1,10.3,24.6,42.3,23.1,26.9,7.7,-5.6,23.2,12.9,38.9,5.2,5.666666666666667,7
2024,5567.0,El Aguila de Veracruz,661408,Luis Perez,1,,9.0,20,0.312,0.45,0.625,1.075,0.0,4.5,2.25,13.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,0,1.0,5.0,0.0,0.0,0.0,24,0,17,2.0,59.7,15.5,3.1,10.0,0.0,0.05,,0.25,5,2,2,2,2,0,3,1,VER,37,13,13,13,"SP, RP",1,0,2,62,0.375,1,1,6,16,4,4,3,14.3,0.0,0.0,41.2,17.6,29.4,11.8,-10.0,21.0,21.0,65.0,4.0,4.0,4
2024,5567.0,El Aguila de Veracruz,663463,Jio Orozco,1,,15.428571428571427,16,0.364,0.562,0.667,1.229,0.0,15.428571428571427,3.8571428571428568,19.285714285714285,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,0.0,0.0,0.0,21,2,12,0.0,50.8,25.29,3.688,25.0,0.0,0.063,,0.25,2,1,0,4,2,0,1,2,VER,30,9,11,9,RP,1,0,4,59,0.417,0,0,5,12,4,4,2,25.0,3.4,9.5,33.3,50.0,8.3,8.3,-25.0,18.6,15.3,56.2,2.1,2.3333333333333335,4
2024,5567.0,El Aguila de Veracruz,667918,Erick Casillas,1,0.625,4.53781512605042,175,0.333,0.384,0.379,0.763,6.806722689075631,5.218487394957983,0.45378151260504207,9.07563025210084,1.3043478260869565,11.0,2.0,14.0,6.0,3.0,0.0,0.0,5.0,9,0,5.0,30.0,4.0,0.0,0.0,288,68,119,34.0,58.7,17.09,3.874,13.1,17.1,0.011,0.767,0.103,18,14,8,39,9,0,15,16,VER,398,96,173,105,RP,2,30,23,678,0.276,3,1,40,145,20,20,43,7.4,10.0,23.6,22.7,46.2,19.3,11.8,4.0,25.5,15.5,54.9,39.2,39.666666666666664,29
2024,5567.0,El Aguila de Veracruz,672666,Adolfo Ramirez,1,0.5,6.051724137931035,97,0.32,0.392,0.359,0.751,11.63793103448276,7.913793103448277,1.396551724137931,8.844827586206897,1.4705882352941178,13.0,2.0,12.0,0.0,2.0,1.0,0.0,4.0,0,0,0.0,15.0,2.0,0.0,0.0,172,60,53,14.0,55.4,20.74,4.134,17.5,25.8,0.031,0.68,0.115,8,8,1,17,3,0,11,5,VER,222,48,110,50,RP,3,25,17,401,0.244,2,0,19,78,13,10,15,27.3,15.0,34.9,20.8,41.5,22.6,15.1,8.2,27.4,12.5,49.5,19.1,19.333333333333332,16
2024,5567.0,El Aguila de Veracruz,678298,Adrian Del Moral,1,,10.384615384615385,24,0.381,0.375,0.476,0.851,4.153846153846154,2.076923076923077,0.0,16.615384615384617,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0,0.0,7.0,2.0,0.0,0.0,39,8,21,3.0,64.4,16.85,3.042,4.2,8.3,0.0,0.5,0.095,3,1,2,7,3,0,2,3,VER,47,15,16,8,RP,0,2,1,73,0.381,0,2,8,21,5,1,3,0.0,11.0,20.5,28.6,47.6,19.0,4.8,4.2,21.9,11.0,62.5,4.1,4.333333333333333,6
2024,5567.0,El Aguila de Veracruz,682503,Felix Minjarez,1,,54.0,5,0.0,0.8,0.0,0.8,0.0,54.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,7,2,1,0.0,43.5,69.0,4.6,40.0,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,VER,10,2,5,3,RP,0,0,2,23,0.0,2,0,0,1,2,1,1,,8.7,28.6,0.0,0.0,0.0,100.0,-40.0,21.7,13.0,40.0,0.1,0.3333333333333333,0
2024,5567.0,El Aguila de Veracruz,691388,Jonas Garibay,1,0.0,6.21,151,0.377,0.378,0.424,0.802,7.02,3.51,0.26999999999999996,11.069999999999999,2.0,19.0,3.0,17.0,7.0,2.0,1.0,0.0,5.0,12,0,5.0,29.0,2.0,0.0,0.0,293,63,110,17.0,66.8,16.26,3.589,8.6,17.2,0.007,0.5,0.114,13,14,4,38,7,0,15,19,VER,362,94,126,63,RP,1,26,13,542,0.311,2,1,41,132,23,18,31,5.0,11.6,21.5,18.2,51.8,17.3,12.7,8.6,23.2,11.6,62.3,33.1,33.333333333333336,28
2024,5567.0,El Aguila de Veracruz,700587,Luis Marquez,1,,0.0,14,0.143,0.071,0.071,0.142,15.75,0.0,0.0,2.25,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,29,14,7,0.0,71.7,13.25,3.786,0.0,50.0,0.0,,0.0,1,0,2,3,0,0,1,0,VER,38,10,23,9,RP,0,7,0,53,0.071,0,0,1,14,0,0,4,0.0,26.4,48.3,14.3,42.9,42.9,0.0,50.0,43.4,17.0,71.4,4.0,4.0,1
2024,5567.0,El Aguila de Veracruz,814424,Uriel Ferman,1,,22.5,17,0.692,0.647,0.875,1.522,9.0,4.5,4.5,45.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,32,4,14,1.0,60.3,31.5,3.706,5.9,11.8,0.059,0.5,0.25,1,0,0,3,2,0,3,5,VER,38,9,10,7,RP,1,2,1,63,0.625,0,0,10,16,5,5,3,33.3,6.3,12.5,21.4,57.1,21.4,0.0,5.9,15.9,11.1,52.9,2.0,2.0,8
2024,5567.0,El Aguila de Veracruz,827459,Alejandro Trujillo,1,,10.5,30,0.353,0.367,0.615,0.982,12.0,4.5,3.0,12.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,0,0.0,6.0,0.0,0.0,0.0,46,16,19,2.0,67.0,16.67,3.333,10.0,26.7,0.067,0.375,0.308,6,0,0,5,4,0,3,1,VER,67,19,37,21,RP,2,8,3,100,0.308,0,1,8,26,7,6,5,20.0,16.0,34.8,52.6,31.6,15.8,0.0,16.7,37.0,21.0,63.3,6.0,6.0,4
2024,579.0,Guerreros de Oaxaca,467785,Radhames Liz,1,0.5,4.285714285714286,196,0.356,0.389,0.402,0.791,9.0,5.142857142857143,0.8571428571428571,9.857142857142858,1.75,0.0,0.0,8.0,3.0,2.0,2.0,1.0,0.0,8,0,5.0,33.0,1.0,1.0,0.0,361,98,125,35.0,60.7,17.98,3.852,12.2,21.4,0.02,0.571,0.122,21,5,8,45,15,0,16,15,OAX,458,111,192,94,SP,4,42,24,755,0.28,5,0,46,164,20,16,9,11.1,13.0,27.1,28.8,48.0,19.2,4.0,9.2,25.4,12.5,56.6,42.0,42.0,34
2024,579.0,Guerreros de Oaxaca,540988,Demetrio Gutierrez,1,0.0,6.857142857142857,201,0.366,0.385,0.63,1.0150000000000001,6.642857142857143,2.357142857142857,2.357142857142857,13.714285714285714,2.8181818181818183,14.0,3.0,10.0,2.0,2.0,1.0,0.0,3.0,19,0,3.0,26.0,0.0,1.0,2.0,365,89,157,25.0,66.2,17.0,3.552,5.5,15.4,0.055,0.355,0.283,32,9,5,47,21,0,19,24,OAX,473,133,198,109,"SP, RP",11,31,11,714,0.348,2,3,64,184,32,30,23,20.8,12.5,24.4,33.8,45.2,15.3,5.7,10.0,27.7,15.3,66.2,42.0,42.0,34
2024,579.0,Guerreros de Oaxaca,592329,Jason García,1,,11.571428571428571,76,0.412,0.514,0.61,1.124,3.857142857142857,7.714285714285714,1.9285714285714286,15.428571428571429,0.5,10.0,3.0,6.0,4.0,1.0,1.0,0.0,1.0,3,0,2.0,15.0,3.0,0.0,0.0,129,29,56,3.0,57.1,19.5,3.592,15.8,7.9,0.039,2.0,0.203,9,2,0,21,8,0,5,11,OAX,156,43,56,27,RP,3,6,12,273,0.407,2,1,24,59,18,18,16,17.6,10.6,22.5,30.4,57.1,8.9,3.6,-7.9,20.5,9.9,56.6,14.0,14.0,18
2024,579.0,Guerreros de Oaxaca,629498,Johan Quezada,1,0.0,9.0,105,0.385,0.471,0.542,1.013,6.75,6.3,1.8,13.05,1.0714285714285714,2.0,0.0,5.0,3.0,2.0,0.0,0.0,4.0,4,0,3.0,23.0,3.0,0.0,0.0,187,49,70,10.0,58.8,19.4,3.695,13.3,14.3,0.038,0.933,0.193,10,3,1,27,10,1,6,12,OAX,228,56,90,41,"SP, RP",4,15,14,388,0.349,6,1,29,83,20,20,22,20.0,12.6,26.2,28.6,55.7,10.0,5.7,1.0,23.2,10.6,53.3,20.0,20.0,21
2024,579.0,Guerreros de Oaxaca,641300,Reza Aleaziz,1,0.286,4.5473684210526315,141,0.301,0.348,0.508,0.856,7.673684210526315,3.694736842105263,1.9894736842105263,9.947368421052632,2.076923076923077,25.0,9.0,6.0,3.0,2.0,1.0,0.0,15.0,8,0,1.0,13.0,6.0,0.0,0.0,282,78,100,36.0,64.5,17.27,3.879,9.2,19.1,0.05,0.481,0.23,25,7,3,30,9,0,13,13,OAX,353,82,149,71,RP,7,27,13,547,0.278,1,1,35,126,16,16,38,20.6,14.3,27.7,34.0,43.0,16.0,7.0,9.9,27.2,13.0,58.2,31.2,31.666666666666668,20
2024,579.0,Guerreros de Oaxaca,641506,Adrian De Horta,1,0.0,9.0,101,0.397,0.418,0.471,0.889,6.857142857142857,4.714285714285714,0.8571428571428571,12.428571428571429,1.4545454545454546,6.0,2.0,6.0,2.0,1.0,1.0,0.0,1.0,5,0,3.0,20.0,5.0,0.0,0.0,179,54,73,21.0,59.6,17.9,3.723,10.9,15.8,0.02,0.688,0.129,15,5,3,21,9,0,7,13,OAX,224,56,99,45,"SP, RP",2,16,11,376,0.341,1,1,29,85,21,21,12,8.3,14.4,30.2,32.9,46.6,13.7,6.8,5.0,26.3,12.0,55.4,21.0,21.0,22
2024,579.0,Guerreros de Oaxaca,642532,Luis Miranda,1,0.556,7.375,331,0.343,0.369,0.438,0.8069999999999999,9.125,4.125,1.375,10.25,2.212121212121212,0.0,0.0,13.0,8.0,3.0,2.0,1.0,0.0,12,0,6.0,52.0,8.0,1.0,2.0,648,171,218,58.0,62.5,18.76,4.082,10.0,22.1,0.033,0.452,0.155,42,12,5,77,28,0,25,29,OAX,845,191,368,197,SP,11,73,33,1351,0.283,7,1,82,290,59,53,16,15.7,12.7,26.4,32.1,48.6,13.8,5.5,12.1,27.2,14.6,57.7,72.0,72.0,59
2024,579.0,Guerreros de Oaxaca,644429,Anderson Severino,1,0.0,8.1,85,0.459,0.44,0.4,0.8400000000000001,14.579999999999998,9.719999999999999,0.5399999999999999,9.719999999999999,1.5,8.0,3.0,11.0,3.0,4.0,1.0,0.0,0.0,5,0,2.0,6.0,3.0,1.0,0.0,162,57,39,2.0,57.6,22.38,4.388,21.2,31.8,0.012,0.667,0.123,2,3,2,14,4,0,6,8,OAX,215,43,110,53,"SP, RP",1,27,18,373,0.277,1,0,18,65,15,14,20,16.7,15.3,35.2,15.4,56.4,20.5,7.7,10.6,29.5,14.2,50.6,16.2,16.666666666666668,12
2024,579.0,Guerreros de Oaxaca,660440,Odalvi Javier,1,0.429,6.322784810126582,245,0.311,0.383,0.476,0.859,6.6645569620253164,5.468354430379747,1.3670886075949367,9.911392405063292,1.21875,13.0,6.0,12.0,4.0,5.0,2.0,0.0,4.0,16,0,8.0,34.0,7.0,1.0,0.0,452,102,171,33.0,60.5,17.85,3.837,13.1,15.9,0.033,0.821,0.194,29,7,6,71,23,0,16,19,OAX,569,140,216,114,"SP, RP",8,39,32,940,0.282,3,2,58,206,37,29,29,15.4,10.9,22.6,30.4,52.6,12.9,4.1,2.9,23.0,12.1,57.1,52.2,52.666666666666664,34
2024,579.0,Guerreros de Oaxaca,663603,Solomon Bates,1,0.545,5.541484716157205,336,0.332,0.347,0.436,0.7829999999999999,9.314410480349345,4.1266375545851535,1.296943231441048,9.43231441048035,2.257142857142857,0.0,0.0,13.0,6.0,5.0,5.0,3.0,0.0,15,1,5.0,53.0,2.0,0.0,0.0,626,189,221,50.0,60.8,17.36,3.943,10.4,23.5,0.033,0.443,0.168,50,19,6,66,23,0,23,34,OAX,805,176,370,182,SP,11,79,35,1325,0.268,1,0,80,298,47,44,16,15.1,14.3,30.2,33.0,45.2,13.1,8.6,13.1,27.9,13.7,52.4,76.1,76.33333333333333,53
2024,579.0,Guerreros de Oaxaca,664482,Gonzalo Ochoa,1,1.0,9.0,40,0.333,0.5,0.483,0.983,2.25,10.125,1.125,11.25,0.2222222222222222,10.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1,0,2.0,12.0,1.0,0.0,0.0,64,7,28,10.0,53.7,18.38,3.675,22.5,5.0,0.025,4.5,0.138,5,1,1,11,1,0,6,3,OAX,79,14,21,14,RP,1,2,9,147,0.345,1,1,10,29,8,8,9,16.7,4.8,10.9,21.4,50.0,25.0,3.6,-17.5,14.3,9.5,35.0,8.0,8.0,8
2024,579.0,Guerreros de Oaxaca,665854,Luis Oviedo,1,0.0,8.1,52,0.389,0.481,0.537,1.018,4.5,9.0,0.9,13.5,0.5,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,4,0,2.0,11.0,3.0,0.0,0.0,96,21,37,3.0,56.3,20.6,3.962,19.2,9.6,0.019,2.0,0.171,11,1,1,9,5,0,2,8,OAX,116,27,42,21,"SP, RP",1,5,10,206,0.366,0,1,15,41,9,8,4,6.2,10.2,21.9,43.2,45.9,8.1,2.7,-9.6,20.4,10.2,51.9,10.0,10.0,10
2024,579.0,Guerreros de Oaxaca,666672,Jojanse Torres,1,0.4,5.094339622641509,153,0.28,0.329,0.313,0.642,6.367924528301886,4.584905660377358,0.5094339622641509,8.150943396226415,1.3888888888888888,0.0,0.0,5.0,3.0,1.0,3.0,0.0,23.0,4,0,4.0,27.0,1.0,0.0,0.0,267,67,110,16.0,61.9,15.31,3.536,11.8,16.3,0.013,0.72,0.075,20,12,7,39,6,0,14,12,OAX,335,97,132,65,RP,2,25,18,541,0.239,0,0,32,134,20,16,36,7.7,12.4,25.1,23.6,46.4,19.1,10.9,4.6,24.4,12.0,63.4,35.1,35.333333333333336,26
2024,579.0,Guerreros de Oaxaca,669476,Jake Walters,1,0.75,5.218487394957983,361,0.338,0.389,0.448,0.837,6.920168067226891,4.651260504201681,1.0210084033613447,10.210084033613446,1.4878048780487805,0.0,0.0,8.0,0.0,4.0,5.0,3.0,0.0,16,2,6.0,50.0,7.0,1.0,1.0,639,155,250,64.0,58.1,17.85,3.922,11.4,16.9,0.025,0.672,0.154,52,19,9,80,28,1,25,36,OAX,822,188,336,181,SP,9,61,41,1416,0.294,9,4,90,306,46,44,17,11.2,10.9,24.3,32.0,46.4,13.6,8.0,5.5,23.7,12.8,52.1,79.1,79.33333333333333,63
2024,579.0,Guerreros de Oaxaca,670103,Raymond Burgos,1,,0.0,4,0.5,0.5,0.5,1.0,0.0,0.0,0.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,0.0,0.0,0.0,11,4,4,2.0,73.3,15.0,3.75,0.0,0.0,0.0,,0.0,1,0,0,1,0,0,1,1,OAX,11,3,4,0,RP,0,0,0,15,0.5,0,0,2,4,0,0,1,0.0,26.7,36.4,25.0,50.0,25.0,0.0,0.0,26.7,0.0,75.0,1.0,1.0,2
2024,579.0,Guerreros de Oaxaca,677676,Diosmerky Taveras,1,,47.25,15,0.714,0.733,1.692,2.425,13.5,13.5,27.0,60.75,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,3.0,0.0,0.0,0.0,24,2,11,0.0,52.4,47.25,4.2,13.3,13.3,0.267,1.0,1.0,0,0,0,2,6,0,1,2,OAX,33,5,11,9,RP,4,2,2,63,0.692,0,0,9,13,7,7,3,66.7,3.2,8.3,54.5,36.4,9.1,0.0,0.0,17.5,14.3,33.3,1.1,1.3333333333333333,4
