season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%
2024,562.0,Sultanes de Monterrey,672438,Roberto Valenzuela,5,3B,330,139.0,150.0,1.0,0,0.321,27.0,4.0,13.0,47.0,1281,3.882,8.8,11.5,0.027,0.763,0.169,2.0,1.0,45,575,91,259,17,11,97,22,0,37,30,MTY,9,38,29,296,89,13.4,7.1,15.8,25.9,49.0,18.5,6.6,0.02700000000000001
2024,562.0,Sultanes de Monterrey,650339,Jermaine Palacios,6,SS,260,102.0,125.0,2.0,1,0.394,21.0,2.0,10.0,43.0,904,3.477,4.6,25.0,0.015,0.185,0.119,3.0,0.0,33,510,156,181,10,8,57,15,0,36,22,MTY,4,65,12,243,73,8.3,17.3,30.6,26.5,43.6,24.3,5.5,0.20400000000000001
2024,562.0,Sultanes de Monterrey,606580,Jose Cardona,8,CF,363,144.0,125.0,3.0,0,0.323,30.0,7.0,3.0,41.0,1247,3.435,7.2,11.3,0.019,0.634,0.144,4.0,0.0,60,585,97,289,23,11,98,26,0,34,37,MTY,7,41,26,327,97,8.1,7.8,16.6,29.8,46.7,15.6,8.0,0.04100000000000001
2024,562.0,Sultanes de Monterrey,661313,Asael Sanchez,7,LF,167,62.0,68.0,3.0,0,0.354,12.0,3.0,2.0,24.0,696,4.168,12.6,21.6,0.03,0.583,0.157,2.0,0.0,14,284,81,107,7,4,42,10,0,16,14,MTY,5,36,21,140,40,20.8,11.6,28.5,22.4,52.3,18.7,6.5,0.09
2024,562.0,Sultanes de Monterrey,664966,Jonathan Morales,2,C,90,37.0,44.0,4.0,2,0.279,8.0,0.0,0.0,13.0,344,3.822,8.9,14.4,0.044,0.615,0.211,2.0,0.0,14,160,36,69,3,3,28,6,0,6,9,MTY,4,13,8,76,21,20.0,10.5,22.5,29.0,53.6,13.0,4.3,0.05499999999999999
2024,562.0,Sultanes de Monterrey,665745,Javier Salazar,6,SS,138,53.0,57.0,3.0,2,0.275,13.0,0.0,1.0,19.0,548,3.971,8.0,13.8,0.022,0.579,0.18,0.0,0.0,23,284,55,108,14,8,32,11,0,7,13,MTY,3,19,11,122,31,8.8,10.0,19.4,31.5,41.7,13.9,13.0,0.05800000000000001
2024,562.0,Sultanes de Monterrey,660630,Romer Cuadrado,7,LF,55,26.0,17.0,0.0,0,0.296,6.0,0.0,1.0,7.0,237,4.309,9.1,34.5,0.073,0.263,0.28,0.0,0.0,6,113,46,31,2,0,11,2,0,7,3,MTY,4,19,5,50,12,50.0,19.4,40.7,25.8,45.2,22.6,6.5,0.254
2024,562.0,Sultanes de Monterrey,676021,Luis Santos,X,X,48,10.0,20.0,0.0,0,0.292,3.0,4.0,0.0,6.0,187,3.896,8.3,33.3,0.0,0.25,0.075,1.0,0.0,6,82,34,24,1,1,9,0,0,3,4,MTY,0,16,4,40,7,0.0,18.2,41.5,25.0,54.2,16.7,4.2,0.25
2024,562.0,Sultanes de Monterrey,596671,Omar Renteria,2,C,60,9.0,26.0,3.0,0,0.233,2.0,0.0,0.0,7.0,226,3.767,13.3,31.7,0.0,0.421,0.041,0.0,0.0,9,97,38,33,1,2,14,2,0,3,2,MTY,0,19,8,49,7,0.0,16.8,39.2,33.3,48.5,15.2,3.0,0.184
2024,434.0,Bravos de Leon,622698,Sandber Pimentel,10,DH,30,15.0,10.0,0.0,0,0.529,3.0,1.0,0.0,7.0,122,4.067,23.3,13.3,0.033,1.75,0.227,0.0,0.0,0,49,16,18,1,0,7,2,0,2,6,LEO,1,4,7,22,10,50.0,13.1,32.7,11.1,72.2,11.1,5.6,-0.1
2024,434.0,Bravos de Leon,607752,Sam Travis,3,1B,80,36.0,33.0,0.0,1,0.452,8.0,1.0,0.0,13.0,285,3.562,10.0,11.3,0.0,0.889,0.114,3.0,0.0,7,128,19,62,3,3,21,9,0,6,13,LEO,0,9,8,70,28,0.0,6.7,14.8,25.8,54.8,14.5,4.8,0.012999999999999998
2024,434.0,Bravos de Leon,625329,Henry Urrutia,3,1B,159,76.0,46.0,0.0,2,0.432,13.0,0.0,5.0,28.0,587,3.692,10.1,13.2,0.025,0.762,0.149,0.0,0.0,20,294,62,122,4,8,35,15,0,20,20,LEO,4,21,16,141,55,11.4,10.6,21.1,28.7,45.1,23.0,3.3,0.031
2024,434.0,Bravos de Leon,685694,Keven Lamas,4,2B,159,72.0,54.0,2.0,1,0.386,13.0,3.0,3.0,20.0,590,3.711,11.9,17.6,0.038,0.679,0.201,2.0,0.0,15,278,73,109,7,7,35,11,0,18,16,LEO,6,28,19,134,45,23.1,12.4,26.3,23.9,46.8,22.9,6.4,0.056999999999999995
2024,434.0,Bravos de Leon,501731,Rainel Rosario,7,LF,155,69.0,66.0,0.0,2,0.327,14.0,4.0,5.0,25.0,622,4.013,15.5,10.3,0.045,1.5,0.224,2.0,1.0,22,258,52,111,8,3,37,11,0,17,13,LEO,7,16,24,125,41,21.2,8.4,20.2,29.7,45.0,18.0,7.2,-0.052000000000000005
2024,434.0,Bravos de Leon,664739,Alan Garcia,X,X,107,46.0,40.0,1.0,2,0.385,10.0,0.0,0.0,9.0,375,3.505,5.6,18.7,0.019,0.3,0.143,2.0,0.0,12,202,51,81,5,11,21,11,0,11,10,LEO,2,20,6,98,32,8.7,13.6,25.2,28.4,38.3,27.2,6.2,0.131
2024,434.0,Bravos de Leon,617918,Marco Chicuate,2,C,246,93.0,104.0,4.0,0,0.393,16.0,1.0,4.0,41.0,914,3.715,7.7,18.7,0.012,0.413,0.099,3.0,0.0,24,483,100,180,8,10,67,12,0,23,36,LEO,3,46,19,222,71,8.3,10.9,20.7,20.0,57.2,18.3,4.4,0.11
2024,434.0,Bravos de Leon,660857,Yorman Rodriguez,2,C,157,66.0,59.0,3.0,1,0.333,12.0,2.0,4.0,29.0,546,3.478,8.3,10.8,0.032,0.765,0.159,1.0,0.0,17,266,56,125,7,3,54,14,1,17,12,LEO,5,17,13,138,44,16.1,10.3,21.1,24.8,52.8,16.0,6.4,0.024999999999999994
2024,434.0,Bravos de Leon,677965,Jimmy Kerrigan,8,CF,401,187.0,152.0,3.0,4,0.361,46.0,8.0,4.0,60.0,1436,3.581,6.7,24.4,0.04,0.276,0.226,2.0,0.0,45,789,240,268,25,25,67,35,0,35,35,LEO,16,98,27,359,106,20.0,16.7,30.4,29.9,38.1,22.4,9.3,0.177
2024,434.0,Bravos de Leon,594021,Alberth Martinez,9,RF,203,85.0,79.0,0.0,1,0.345,19.0,3.0,3.0,30.0,806,3.97,7.4,18.7,0.025,0.395,0.168,5.0,1.0,21,368,87,147,11,4,57,9,1,24,20,LEO,5,38,15,184,54,16.7,10.8,23.6,20.4,52.4,19.0,8.2,0.113
2024,434.0,Bravos de Leon,500869,Emmanuel Avila,5,3B,249,92.0,121.0,2.0,1,0.321,15.0,3.0,9.0,50.0,870,3.494,5.6,12.9,0.02,0.438,0.109,4.0,0.0,30,473,74,200,20,9,74,14,1,31,21,LEO,5,32,14,229,67,11.4,8.5,15.6,22.0,47.5,20.0,10.5,0.07300000000000001
2024,434.0,Bravos de Leon,606477,Aneury Tavárez,7,LF,212,83.0,85.0,3.0,1,0.361,20.0,7.0,5.0,35.0,801,3.778,9.0,21.7,0.019,0.413,0.17,4.0,0.0,22,414,119,140,12,11,43,14,0,15,23,LEO,4,46,19,182,52,11.1,14.9,28.7,25.7,47.1,18.6,8.6,0.127
2024,434.0,Bravos de Leon,642488,Ademar Rifaela,10,DH,95,33.0,37.0,0.0,0,0.444,7.0,4.0,1.0,9.0,424,4.463,10.5,35.8,0.021,0.294,0.136,0.0,0.0,6,209,78,47,3,1,15,9,0,7,6,LEO,2,34,10,81,22,13.3,18.4,37.3,31.9,44.7,17.0,6.4,0.253
2024,434.0,Bravos de Leon,674671,Robbie Glendinning,5,3B,65,30.0,34.0,1.0,0,0.355,10.0,0.0,1.0,9.0,248,3.815,13.8,32.3,0.046,0.429,0.291,2.0,0.0,8,117,52,35,0,0,13,6,0,4,4,LEO,3,21,9,55,14,21.4,21.0,44.4,40.0,48.6,11.4,0.0,0.185
2024,434.0,Bravos de Leon,606143,Alejandro Mejia,3,1B,204,87.0,98.0,0.0,3,0.313,19.0,1.0,7.0,29.0,794,3.892,8.8,30.4,0.054,0.29,0.225,1.0,0.0,10,399,128,123,13,5,49,16,0,15,15,LEO,11,62,18,182,46,42.3,16.1,32.1,21.1,52.0,16.3,10.6,0.216
2024,434.0,Bravos de Leon,677647,Eddy Diaz,4,2B,162,58.0,63.0,4.0,1,0.278,13.0,1.0,2.0,21.0,508,3.136,4.9,13.0,0.012,0.381,0.142,5.0,0.0,26,258,53,132,5,6,58,7,0,16,14,LEO,2,21,8,148,37,6.1,10.4,20.5,25.0,54.5,16.7,3.8,0.081
2024,434.0,Bravos de Leon,815334,Jesus Guerrero,2,C,15,4.0,4.0,0.0,1,0.3,1.0,0.0,0.0,0.0,61,4.067,13.3,20.0,0.0,0.667,0.083,0.0,0.0,2,25,8,10,0,0,5,1,0,1,1,LEO,0,3,2,12,3,0.0,13.1,32.0,30.0,60.0,10.0,0.0,0.067
2024,434.0,Bravos de Leon,692978,Jose Camacho,9,RF,88,30.0,41.0,0.0,0,0.34,6.0,0.0,2.0,7.0,354,4.023,11.4,29.5,0.023,0.385,0.141,1.0,0.0,10,174,67,52,5,1,17,8,0,8,3,LEO,2,26,10,78,19,11.1,18.9,38.5,34.6,38.5,17.3,9.6,0.181
2024,434.0,Bravos de Leon,650958,Michael De León,4,2B,102,25.0,29.0,2.0,2,0.304,4.0,1.0,1.0,12.0,386,3.784,8.8,20.6,0.0,0.429,0.045,1.0,0.0,13,171,43,71,3,6,28,6,0,8,7,LEO,0,21,9,88,21,0.0,11.1,25.1,26.8,49.3,19.7,4.2,0.118
2024,434.0,Bravos de Leon,622738,Tito Polo,7,LF,49,14.0,17.0,0.0,1,0.333,4.0,1.0,1.0,9.0,194,3.959,8.2,28.6,0.0,0.286,0.093,0.0,0.0,6,98,31,30,2,3,9,2,0,5,3,LEO,0,14,4,43,10,0.0,16.0,31.6,26.7,40.0,26.7,6.7,0.20399999999999996
2024,434.0,Bravos de Leon,653414,Luis Medina,X,X,55,15.0,31.0,1.0,0,0.364,3.0,1.0,1.0,2.0,189,3.436,0.0,36.4,0.0,,0.057,0.0,0.0,7,124,43,34,4,2,9,4,0,3,5,LEO,0,20,0,53,12,0.0,22.8,34.7,32.4,41.2,14.7,11.8,0.364
2024,434.0,Bravos de Leon,570639,Yefri Pérez,4,2B,78,17.0,34.0,1.0,1,0.25,1.0,0.0,4.0,16.0,252,3.231,3.8,12.8,0.0,0.3,0.014,2.0,0.0,14,134,22,65,3,3,29,1,0,3,12,LEO,0,10,3,73,16,0.0,8.7,16.4,23.1,63.1,9.2,4.6,0.09
2024,434.0,Bravos de Leon,692798,Italo Motta,6,SS,212,57.0,98.0,5.0,1,0.276,12.0,3.0,2.0,30.0,796,3.755,8.5,26.4,0.014,0.321,0.103,3.0,0.0,20,383,118,135,17,7,53,6,1,16,15,LEO,3,56,18,185,38,11.5,14.8,30.8,19.3,50.4,17.0,13.3,0.179
2024,434.0,Bravos de Leon,527043,Jefry Marte,10,DH,48,18.0,22.0,0.0,0,0.2,4.0,0.0,1.0,8.0,220,4.583,18.8,22.9,0.063,0.818,0.256,1.0,0.0,4,78,16,28,5,1,10,3,0,5,0,LEO,3,11,9,39,8,42.9,7.3,20.5,25.0,35.7,21.4,17.9,0.04100000000000001
2024,434.0,Bravos de Leon,606216,Yonathan Mendoza,4,2B,14,2.0,1.0,0.0,1,0.2,0.0,0.0,0.0,2.0,47,3.357,21.4,7.1,0.0,3.0,0.0,0.0,0.0,2,16,3,10,1,0,5,0,0,1,1,LEO,0,1,3,10,2,0.0,6.4,18.8,20.0,60.0,10.0,10.0,-0.14300000000000002
2024,434.0,Bravos de Leon,650520,Micker Adolfo,9,RF,106,37.0,53.0,0.0,0,0.241,9.0,4.0,2.0,15.0,445,4.198,10.4,30.2,0.047,0.344,0.209,1.0,0.0,11,213,67,59,5,2,23,2,0,11,5,LEO,5,32,11,91,18,38.5,15.1,31.5,22.0,47.5,22.0,8.5,0.198
2024,434.0,Bravos de Leon,677593,Luis García,6,SS,34,4.0,26.0,1.0,0,0.174,0.0,0.0,0.0,7.0,138,4.059,5.9,23.5,0.0,0.25,0.0,2.0,0.0,4,69,14,24,3,2,11,2,0,0,2,LEO,0,8,2,31,4,0.0,10.1,20.3,25.0,54.2,8.3,12.5,0.176
2024,434.0,Bravos de Leon,674706,Alan Lopez,X,X,17,1.0,10.0,0.0,0,0.125,0.0,0.0,0.0,2.0,63,3.706,11.8,41.2,0.0,0.286,0.0,0.0,0.0,0,27,8,8,1,0,6,1,0,0,0,LEO,0,7,2,15,1,0.0,12.7,29.6,12.5,75.0,0.0,12.5,0.294
2024,434.0,Bravos de Leon,685771,Alfredo Hurtado,2,C,3,0.0,5.0,0.0,0,,0.0,0.0,0.0,0.0,14,4.667,0.0,100.0,0.0,,0.0,0.0,0.0,0,8,4,0,0,0,0,0,0,0,0,LEO,0,3,0,3,0,,28.6,50.0,,,,,1.0
2024,434.0,Bravos de Leon,823976,Ivan Morales,2,C,8,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34,4.25,12.5,37.5,0.0,0.333,0.0,0.0,0.0,3,19,5,4,1,0,0,0,0,0,0,LEO,0,3,1,7,0,0.0,14.7,26.3,75.0,0.0,0.0,25.0,0.25
2024,569.0,Tigres de Quintana Roo,630034,David Rodríguez,10,DH,223,100.0,68.0,1.0,1,0.403,23.0,3.0,5.0,26.0,960,4.305,10.3,28.3,0.04,0.365,0.21,2.0,0.0,9,434,130,134,7,5,54,17,0,20,22,TIG,9,63,23,195,59,34.6,13.5,30.0,19.4,56.7,18.7,5.2,0.18
2024,569.0,Tigres de Quintana Roo,622603,Carlos Castro,2,C,173,96.0,73.0,0.0,0,0.333,20.0,2.0,5.0,23.0,666,3.85,4.6,24.3,0.075,0.19,0.288,2.0,0.0,18,346,103,121,9,5,40,15,0,18,16,TIG,13,42,8,163,49,39.4,15.5,29.8,27.3,46.3,19.0,7.4,0.197
2024,569.0,Tigres de Quintana Roo,802562,Cesar Cuevas,6,SS,7,3.0,4.0,0.0,0,0.4,1.0,0.0,0.0,1.0,22,3.143,0.0,28.6,0.0,,0.143,0.0,0.0,1,10,4,5,0,0,2,0,0,2,0,TIG,0,2,0,7,2,0.0,18.2,40.0,20.0,40.0,40.0,0.0,0.286
2024,569.0,Tigres de Quintana Roo,655212,Manuel Orduno,9,RF,12,4.0,7.0,0.0,0,0.333,1.0,0.0,2.0,4.0,44,3.667,8.3,16.7,0.0,0.5,0.091,0.0,0.0,1,19,6,9,1,0,4,1,0,0,2,TIG,0,2,1,11,3,0.0,13.6,31.6,22.2,66.7,0.0,11.1,0.084
2024,569.0,Tigres de Quintana Roo,444876,Alcides Escobar,4,2B,298,104.0,111.0,4.0,4,0.292,19.0,5.0,3.0,51.0,1086,3.644,5.4,11.7,0.017,0.457,0.115,5.0,1.0,51,615,118,242,24,13,81,21,0,33,19,TIG,5,35,16,269,73,6.9,10.9,19.2,29.8,41.3,19.0,9.9,0.063
2024,569.0,Tigres de Quintana Roo,622736,Roberto Caro,7,LF,139,43.0,47.0,4.0,1,0.361,7.0,0.0,2.0,18.0,551,3.964,10.1,25.9,0.014,0.389,0.092,0.0,0.0,18,228,55,89,7,5,27,6,0,12,14,TIG,2,36,14,120,32,8.3,10.0,24.1,27.0,46.1,19.1,7.9,0.158
2024,569.0,Tigres de Quintana Roo,616404,Edson Garcia,5,3B,245,91.0,93.0,2.0,3,0.278,16.0,2.0,5.0,38.0,970,3.959,6.1,13.1,0.029,0.469,0.143,0.0,0.0,43,490,100,196,22,10,62,15,0,23,21,TIG,7,32,15,223,59,12.1,10.3,20.4,29.6,42.3,16.8,11.2,0.07
2024,569.0,Tigres de Quintana Roo,652669,Angel Erro,5,3B,205,65.0,98.0,2.0,0,0.292,11.0,3.0,2.0,34.0,757,3.693,7.3,13.7,0.015,0.536,0.092,1.0,0.0,36,340,55,159,17,6,52,11,0,22,15,TIG,3,28,15,185,48,6.4,7.3,16.2,29.6,42.1,17.6,10.7,0.06400000000000002
2024,569.0,Tigres de Quintana Roo,826637,Takeru Ohashi,8,CF,151,43.0,50.0,3.0,0,0.36,8.0,2.0,1.0,13.0,604,4.0,11.9,27.2,0.007,0.439,0.086,0.0,0.0,15,265,75,90,0,2,41,3,0,10,19,TIG,1,41,18,128,32,5.6,12.4,28.3,20.0,66.7,13.3,0.0,0.15300000000000002
2024,569.0,Tigres de Quintana Roo,660354,Brian Sanchez,9,RF,44,12.0,22.0,0.0,0,0.308,1.0,2.0,3.0,10.0,165,3.75,11.4,22.7,0.023,0.5,0.081,0.0,0.0,5,85,26,27,1,2,10,2,0,2,5,TIG,1,10,5,37,9,14.3,15.8,30.6,25.9,55.6,14.8,3.7,0.113
2024,569.0,Tigres de Quintana Roo,802572,Antonio Monroy,X,X,117,29.0,52.0,1.0,0,0.299,3.0,3.0,3.0,18.0,404,3.453,5.1,17.1,0.0,0.3,0.028,1.0,0.0,15,219,40,88,5,4,38,7,0,13,6,TIG,0,20,6,107,26,0.0,9.9,18.3,25.0,50.0,19.3,5.7,0.12000000000000002
2024,569.0,Tigres de Quintana Roo,642456,Luis Barrera,8,CF,117,33.0,36.0,5.0,1,0.289,6.0,0.0,2.0,26.0,450,3.846,9.4,15.4,0.0,0.611,0.09,2.0,0.0,10,210,35,88,6,6,42,4,0,9,11,TIG,0,18,11,100,24,0.0,7.8,16.7,15.9,60.2,17.0,6.8,0.06
2024,569.0,Tigres de Quintana Roo,621034,Melvin Mercedes,9,RF,134,37.0,45.0,1.0,0,0.284,7.0,3.0,4.0,19.0,525,3.918,6.7,14.2,0.0,0.474,0.066,1.0,0.0,30,205,29,103,8,3,33,6,0,12,11,TIG,0,19,9,121,29,0.0,5.5,14.1,35.0,42.7,14.6,7.8,0.07499999999999998
2024,569.0,Tigres de Quintana Roo,622356,Bryant Flete,5,3B,77,21.0,30.0,1.0,0,0.319,3.0,0.0,3.0,14.0,319,4.143,10.4,26.0,0.013,0.4,0.074,2.0,0.0,5,145,48,49,2,3,23,3,0,3,10,TIG,1,20,8,68,16,12.5,15.0,33.1,16.3,67.3,12.2,4.1,0.15600000000000003
2024,569.0,Tigres de Quintana Roo,811435,Randy Trejo,6,SS,60,13.0,31.0,0.0,0,0.406,0.0,0.0,1.0,9.0,230,3.833,6.7,40.0,0.0,0.167,0.0,1.0,0.0,2,125,44,32,0,3,14,0,0,5,8,TIG,0,24,4,56,13,0.0,19.1,35.2,6.2,68.8,25.0,0.0,0.333
2024,569.0,Tigres de Quintana Roo,624221,Carlos Figueroa,7,LF,274,62.0,90.0,5.0,0,0.303,7.0,5.0,1.0,38.0,1119,4.084,10.9,20.4,0.0,0.536,0.034,2.0,0.0,19,456,75,183,8,12,90,8,0,18,28,TIG,0,56,30,234,54,0.0,6.7,16.4,14.8,64.5,16.4,4.4,0.09499999999999999
2024,569.0,Tigres de Quintana Roo,471906,Reynaldo Rodriguez,3,1B,236,91.0,124.0,0.0,2,0.233,21.0,1.0,7.0,39.0,910,3.856,8.5,19.1,0.047,0.444,0.202,3.0,1.0,37,478,118,170,33,10,42,16,1,16,15,TIG,11,45,20,213,48,20.8,13.0,24.7,31.2,33.5,15.3,20.0,0.106
2024,569.0,Tigres de Quintana Roo,676443,Demetrius Sims,6,SS,103,29.0,41.0,0.0,0,0.339,6.0,2.0,2.0,11.0,383,3.718,6.8,33.0,0.01,0.206,0.085,3.0,0.0,19,191,71,60,4,2,14,4,0,11,6,TIG,1,34,7,94,21,4.3,18.5,37.2,38.3,33.3,21.7,6.7,0.262
2024,569.0,Tigres de Quintana Roo,666452,Eduardo Diaz,9,RF,92,34.0,38.0,0.0,0,0.214,10.0,5.0,2.0,9.0,338,3.674,7.6,21.7,0.043,0.35,0.225,1.0,0.0,13,169,53,60,11,2,18,7,0,7,2,TIG,4,20,7,80,16,20.0,15.7,31.4,33.3,33.3,15.0,18.3,0.14100000000000001
2024,569.0,Tigres de Quintana Roo,656029,Alexis Wilson,2,C,229,74.0,81.0,1.0,1,0.227,18.0,1.0,5.0,29.0,894,3.904,11.4,22.7,0.035,0.5,0.17,3.0,1.0,33,408,117,150,25,5,47,15,0,14,11,TIG,8,52,26,200,40,16.7,13.1,28.7,32.0,38.7,12.7,16.7,0.113
2024,569.0,Tigres de Quintana Roo,660631,Kevin Vicuña,6,SS,39,10.0,12.0,0.0,0,0.226,2.0,1.0,0.0,7.0,127,3.256,5.1,12.8,0.0,0.4,0.083,1.0,0.0,13,67,13,31,4,2,5,2,0,3,2,TIG,0,5,2,36,7,0.0,10.2,19.4,48.4,22.6,16.1,12.9,0.07700000000000001
2024,569.0,Tigres de Quintana Roo,657705,Manny Olloque,10,DH,28,4.0,7.0,0.0,0,0.333,0.0,0.0,0.0,2.0,112,4.0,25.0,32.1,0.0,0.778,0.0,0.0,0.0,1,38,19,12,2,2,3,2,0,1,1,TIG,0,9,7,21,4,0.0,17.0,50.0,25.0,33.3,25.0,16.7,0.07100000000000001
2024,569.0,Tigres de Quintana Roo,680881,Niko Hulsizer,9,RF,44,19.0,19.0,0.0,0,0.25,5.0,0.0,0.0,4.0,194,4.409,13.6,43.2,0.068,0.316,0.316,0.0,0.0,5,89,33,19,4,1,2,4,0,3,0,TIG,3,19,6,38,7,33.3,17.0,37.1,47.4,10.5,21.1,21.1,0.296
2024,569.0,Tigres de Quintana Roo,698880,Juan Haro,2,C,12,3.0,3.0,0.0,0,0.5,1.0,0.0,0.0,0.0,52,4.333,8.3,58.3,0.0,0.143,0.091,0.0,1.0,0,22,12,4,0,0,2,0,0,1,1,TIG,0,7,1,11,2,,23.1,54.5,0.0,75.0,25.0,0.0,0.49999999999999994
2024,569.0,Tigres de Quintana Roo,667605,Alay Lago,5,3B,29,5.0,11.0,0.0,0,0.208,0.0,1.0,1.0,4.0,92,3.172,0.0,13.8,0.0,,0.0,0.0,0.0,5,50,10,24,2,3,9,1,0,1,3,TIG,0,4,0,28,5,0.0,10.9,20.0,25.0,50.0,16.7,8.3,0.138
2024,569.0,Tigres de Quintana Roo,643271,Narciso Crook,10,DH,26,7.0,12.0,0.0,0,0.2,1.0,0.0,0.0,1.0,102,3.923,11.5,26.9,0.038,0.429,0.13,0.0,0.0,3,45,12,16,3,1,5,1,0,2,1,TIG,1,7,3,23,4,25.0,11.8,26.7,25.0,37.5,18.8,18.8,0.15400000000000003
2024,569.0,Tigres de Quintana Roo,573087,Noah Perio,3,1B,38,7.0,23.0,0.0,0,0.2,1.0,0.0,0.0,7.0,153,4.026,0.0,21.1,0.0,,0.026,0.0,0.0,9,82,20,30,0,1,14,1,0,4,1,TIG,0,8,0,38,6,0.0,13.1,24.4,33.3,50.0,16.7,0.0,0.211
2024,569.0,Tigres de Quintana Roo,570489,Arismendy Alcántara,6,SS,8,1.0,6.0,0.0,0,0.2,0.0,0.0,0.0,0.0,36,4.5,12.5,25.0,0.0,0.5,0.0,0.0,0.0,2,17,3,5,0,0,2,0,0,1,0,TIG,0,2,1,7,1,0.0,8.3,17.6,40.0,40.0,20.0,0.0,0.125
2024,569.0,Tigres de Quintana Roo,680365,German Revilla,2,C,31,5.0,16.0,0.0,0,0.235,1.0,1.0,1.0,3.0,131,4.226,3.2,38.7,0.0,0.083,0.034,0.0,0.0,2,66,27,17,1,1,9,0,0,2,2,TIG,0,12,1,29,4,0.0,20.6,40.9,11.8,64.7,17.6,5.9,0.355
2024,569.0,Tigres de Quintana Roo,827662,Maikol Perez,9,RF,16,3.0,8.0,0.0,0,0.222,1.0,0.0,0.0,3.0,61,3.812,0.0,43.8,0.0,,0.063,0.0,0.0,2,33,11,9,2,1,2,0,0,2,0,TIG,0,7,0,16,2,0.0,18.0,33.3,22.2,22.2,33.3,22.2,0.438
2024,569.0,Tigres de Quintana Roo,676722,Marcus Chiu,7,LF,12,1.0,4.0,1.0,0,0.25,0.0,0.0,0.0,3.0,52,4.333,16.7,41.7,0.0,0.4,0.0,0.0,0.0,2,23,11,5,0,0,2,0,0,1,0,TIG,0,5,2,9,1,0.0,21.2,47.8,40.0,40.0,20.0,0.0,0.24999999999999997
2024,569.0,Tigres de Quintana Roo,701033,Jorge Rivera,6,SS,31,3.0,17.0,0.0,0,0.143,0.0,0.0,1.0,2.0,109,3.516,3.2,29.0,0.0,0.111,0.0,0.0,0.0,4,54,9,21,0,1,13,1,0,0,2,TIG,0,9,1,30,3,0.0,8.3,16.7,23.8,71.4,4.8,0.0,0.258
2024,569.0,Tigres de Quintana Roo,825747,Shane Skelly,5,3B,34,2.0,16.0,0.0,0,0.25,0.0,0.0,1.0,3.0,118,3.471,5.9,70.6,0.0,0.083,0.0,0.0,0.0,1,69,49,8,0,0,5,0,0,1,1,TIG,0,24,2,32,2,0.0,41.5,71.0,12.5,75.0,12.5,0.0,0.647
2024,569.0,Tigres de Quintana Roo,471679,Carlos Alberto Gastelum,4,2B,1,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,4,4.0,100.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,TIG,0,0,1,0,0,,0.0,,,,,,-1.0
2024,569.0,Tigres de Quintana Roo,682761,Josuan Hernandez,5,3B,2,0.0,1.0,0.0,0,,0.0,0.0,0.0,0.0,8,4.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,4,4,0,0,0,0,0,0,0,0,TIG,0,2,0,2,0,,50.0,100.0,,,,,1.0
2024,569.0,Tigres de Quintana Roo,542328,Hans Wilson,2,C,3,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,10,3.333,33.3,33.3,0.0,1.0,0.0,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0,TIG,0,1,1,2,0,0.0,10.0,50.0,100.0,0.0,0.0,0.0,0.0
2024,569.0,Tigres de Quintana Roo,827113,Yandy Yanes,6,SS,3,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10,3.333,0.0,33.3,0.0,,0.0,0.0,0.0,1,6,4,2,0,0,1,0,0,0,0,TIG,0,1,0,3,0,0.0,40.0,66.7,50.0,50.0,0.0,0.0,0.333
2024,442.0,Olmecas de Tabasco,677900,Manuel Barradas,X,X,2,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,6,3.0,0.0,50.0,0.0,,0.0,0.0,0.0,0,3,2,1,0,0,0,0,0,1,0,TAB,0,1,0,2,1,,33.3,66.7,0.0,0.0,100.0,0.0,0.5
2024,442.0,Olmecas de Tabasco,591977,Felix Perez,10,DH,136,68.0,52.0,0.0,1,0.394,11.0,3.0,3.0,23.0,480,3.529,8.1,12.5,0.044,0.647,0.19,0.0,0.0,27,240,50,105,7,4,22,10,1,21,13,TAB,6,17,11,121,45,16.2,10.4,20.8,35.2,33.3,23.8,7.6,0.044
2024,442.0,Olmecas de Tabasco,641896,Roy Morales,2,C,185,66.0,75.0,2.0,1,0.353,10.0,5.0,2.0,26.0,648,3.503,5.9,5.9,0.0,1.0,0.066,2.0,0.0,39,312,34,158,7,4,53,11,0,29,15,TAB,0,11,11,166,55,0.0,5.2,10.9,31.6,43.0,20.9,4.4,0.0
